18-07-05 17:59:34 element.py{funcName:openurl}[line:35] INFO 打开网页：http://192.168.1.190/mayi-Backstage/#/login
18-07-05 17:59:36 element.py{funcName:windowMax}[line:48] INFO 浏览器最大化
18-07-06 17:21:29 element.py{funcName:id}[line:106] INFO Id 元素定位：amount
18-07-06 17:21:30 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：html/body/div[1]/div/div/div[2]/div[2]/div/div/div[2]/div/div/div/div[3]/button
18-07-06 17:21:30 element.py{funcName:trywait_assert_xpath}[line:236] INFO 等待断言:   //span[contains(text(),'提交成功')]:元素未找到,当前第1次寻找
18-07-06 17:21:32 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：//span[contains(text(),'所有用户')]
18-07-06 17:21:33 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：//span[contains(text(),'彩金')]
18-07-06 17:21:33 element.py{funcName:id}[line:106] INFO Id 元素定位：amount
18-07-06 17:21:34 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：html/body/div[1]/div/div/div[2]/div[2]/div/div/div[2]/div/div/div/div[3]/button
18-07-06 17:21:34 element.py{funcName:trywait_assert_xpath}[line:236] INFO 等待断言:   //span[contains(text(),'提交成功')]:元素未找到,当前第1次寻找
18-07-06 17:21:35 element.py{funcName:trywait_assert_xpath}[line:236] INFO 等待断言:   //span[contains(text(),'提交成功')]:元素未找到,当前第2次寻找
18-07-06 17:21:35 element.py{funcName:trywait_assert_xpath}[line:236] INFO 等待断言:   //span[contains(text(),'提交成功')]:元素未找到,当前第3次寻找
18-07-06 17:21:37 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：//span[contains(text(),'指定用户')]
18-07-06 17:21:37 element.py{funcName:css}[line:112] INFO Css 元素定位：.up-btn
18-07-06 17:21:50 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：//span[contains(text(),'彩金')]
18-07-06 17:21:51 element.py{funcName:id}[line:106] INFO Id 元素定位：amount
18-07-06 17:21:52 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：html/body/div[1]/div/div/div[2]/div[2]/div/div/div[2]/div/div/div/div[3]/button
18-07-06 17:21:52 element.py{funcName:trywait_assert_xpath}[line:236] INFO 等待断言:   //span[contains(text(),'提交成功')]:元素未找到,当前第1次寻找
18-07-06 17:21:53 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：//span[contains(text(),'用户等级')]
18-07-06 17:21:54 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：//span[contains(text(),'黄金VIP')]
18-07-06 17:21:55 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：//span[contains(text(),'彩金')]
18-07-06 17:21:55 element.py{funcName:id}[line:106] INFO Id 元素定位：amount
18-07-06 17:21:56 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：html/body/div[1]/div/div/div[2]/div[2]/div/div/div[2]/div/div/div/div[3]/button
18-07-06 17:21:56 element.py{funcName:trywait_assert_xpath}[line:236] INFO 等待断言:   //span[contains(text(),'提交成功')]:元素未找到,当前第1次寻找
18-07-06 17:21:58 element.py{funcName:css}[line:112] INFO Css 元素定位：.check-li li:nth-of-type(3)
18-07-06 17:21:59 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：//span[contains(text(),'所有用户')]
18-07-06 17:22:00 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：//span[contains(text(),'可提现余额')]
18-07-06 17:22:00 element.py{funcName:id}[line:106] INFO Id 元素定位：amount
18-07-06 17:22:01 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：html/body/div[1]/div/div/div[2]/div[2]/div/div/div[2]/div/div/div/div[3]/button
18-07-06 17:22:01 element.py{funcName:trywait_assert_xpath}[line:236] INFO 等待断言:   //span[contains(text(),'提交成功')]:元素未找到,当前第1次寻找
18-07-06 17:22:02 element.py{funcName:trywait_assert_xpath}[line:236] INFO 等待断言:   //span[contains(text(),'提交成功')]:元素未找到,当前第2次寻找
18-07-06 17:22:02 element.py{funcName:trywait_assert_xpath}[line:236] INFO 等待断言:   //span[contains(text(),'提交成功')]:元素未找到,当前第3次寻找
18-07-06 17:22:04 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：//span[contains(text(),'指定用户')]
18-07-06 17:22:04 element.py{funcName:css}[line:112] INFO Css 元素定位：.up-btn
18-07-06 17:22:17 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：//span[contains(text(),'可提现余额')]
18-07-06 17:22:17 element.py{funcName:id}[line:106] INFO Id 元素定位：amount
18-07-06 17:22:19 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：html/body/div[1]/div/div/div[2]/div[2]/div/div/div[2]/div/div/div/div[3]/button
18-07-06 17:22:19 element.py{funcName:trywait_assert_xpath}[line:236] INFO 等待断言:   //span[contains(text(),'提交成功')]:元素未找到,当前第1次寻找
18-07-06 17:22:20 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：//span[contains(text(),'用户等级')]
18-07-06 17:22:21 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：//span[contains(text(),'黄金VIP')]
18-07-06 17:22:22 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：//span[contains(text(),'可提现余额')]
18-07-06 17:22:22 element.py{funcName:id}[line:106] INFO Id 元素定位：amount
18-07-06 17:22:23 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：html/body/div[1]/div/div/div[2]/div[2]/div/div/div[2]/div/div/div/div[3]/button
18-07-06 17:22:23 element.py{funcName:trywait_assert_xpath}[line:236] INFO 等待断言:   //span[contains(text(),'提交成功')]:元素未找到,当前第1次寻找
18-07-06 17:22:32 element.py{funcName:windowMax}[line:55] INFO 浏览器最大化
18-07-06 17:22:32 element.py{funcName:openurl}[line:42] INFO 打开网页：http://192.168.1.203:8090/#/login
18-07-06 17:22:33 element.py{funcName:windowMax}[line:55] INFO 浏览器最大化
18-07-06 17:22:33 element.py{funcName:css}[line:112] INFO Css 元素定位：[type="text"]
18-07-06 17:22:33 element.py{funcName:css}[line:112] INFO Css 元素定位：[type="password"]
18-07-06 17:22:33 element.py{funcName:css}[line:112] INFO Css 元素定位：.valid_img
18-07-06 17:22:34 element.py{funcName:get_verificationCode}[line:276] INFO 获取图片元素坐标 {'y': 423.0, 'x': 1482.0}
18-07-06 17:22:34 element.py{funcName:get_verificationCode}[line:277] INFO 获取图片元素大小 {'width': 146, 'height': 30}
18-07-06 17:22:37 element.py{funcName:get_verificationCode}[line:289] INFO 若快识别结果为    1
18-07-06 17:22:37 element.py{funcName:css}[line:112] INFO Css 元素定位：[type="telephone"]
18-07-06 17:22:37 element.py{funcName:css}[line:112] INFO Css 元素定位：button
18-07-06 17:22:52 run.py{funcName:<module>}[line:57] INFO 向"leiyonghn@163.com,leiyong711@163.com,1804882096@qq.com" 发送测试报告邮件
18-07-06 17:22:52 run.py{funcName:<module>}[line:58] INFO 测试结束
18-07-06 17:28:56 element.py{funcName:openurl}[line:42] INFO 打开网页：http://192.168.1.190/mayi-h5/index.html#/home/my
18-07-06 17:28:57 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：//span[text()='点击登录']
18-07-06 17:28:57 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：//*[@id="app"]/div/div/content/div[2]/div[1]/input
18-07-06 17:28:57 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：//*[@id="app"]/div/div/content/div[2]/div[1]/input
18-07-06 17:28:58 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：//*[@id="app"]/div/div/content/div[2]/div[1]/input
18-07-06 17:28:58 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：//*[@id="app"]/div/div/content/div[2]/div[1]/input
18-07-06 17:29:01 element.py{funcName:openurl}[line:42] INFO 打开网页：http://192.168.1.190/mayi-h5/index.html#/home/my
18-07-06 17:29:02 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：//span[text()='点击登录']
18-07-06 17:29:02 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：//*[@id="app"]/div/div/content/div[2]/div[1]/input
18-07-06 17:29:02 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：//*[@id="app"]/div/div/content/div[2]/div[1]/input
18-07-06 17:29:03 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：//*[@id="app"]/div/div/content/div[2]/div[1]/input
18-07-06 17:29:06 element.py{funcName:openurl}[line:42] INFO 打开网页：http://192.168.1.191/mayi-h5/index.html#/home/my
18-07-06 17:29:07 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：//span[text()='点击登录']
18-07-06 17:29:07 element.py{funcName:css}[line:112] INFO Css 元素定位：.footer-nav li:nth-of-type(1) span
18-07-06 17:29:08 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：/html//div[@id='app']/div[@class='container']//h4[.='北京赛车']
18-07-06 17:29:09 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：/html//div[@id='app']/div//img[@src='images/03096d79.bet10@3x.png']
18-07-06 17:29:13 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：/html//div[@id='app']/div//img[@src='images/03096d79.bet10@3x.png']
18-07-06 17:29:16 element.py{funcName:openurl}[line:42] INFO 打开网页：http://192.168.1.190/mayi-Backstage/#/login
18-07-06 17:29:18 element.py{funcName:name}[line:94] INFO Name 元素定位：username
18-07-06 17:29:18 element.py{funcName:name}[line:94] INFO Name 元素定位：username
18-07-06 17:29:18 element.py{funcName:name}[line:94] INFO Name 元素定位：username
18-07-06 17:29:18 element.py{funcName:name}[line:94] INFO Name 元素定位：password
18-07-06 17:29:18 element.py{funcName:name}[line:94] INFO Name 元素定位：password
18-07-06 17:29:18 element.py{funcName:name}[line:94] INFO Name 元素定位：password
18-07-06 17:29:18 element.py{funcName:name}[line:94] INFO Name 元素定位：username
18-07-06 17:29:18 element.py{funcName:name}[line:94] INFO Name 元素定位：password
18-07-06 17:29:18 element.py{funcName:css}[line:112] INFO Css 元素定位：.login-button
18-07-06 17:29:18 element.py{funcName:trywait_assert_xpath}[line:236] INFO 等待断言:   //span[text()='商户管理平台']:元素未找到,当前第1次寻找
18-07-06 17:29:19 element.py{funcName:trywait_assert_xpath}[line:236] INFO 等待断言:   //span[text()='商户管理平台']:元素未找到,当前第2次寻找
18-07-06 17:29:19 element.py{funcName:trywait_assert_xpath}[line:236] INFO 等待断言:   //span[text()='商户管理平台']:元素未找到,当前第3次寻找
18-07-06 17:29:20 element.py{funcName:trywait_assert_xpath}[line:236] INFO 等待断言:   //span[text()='商户管理平台']:元素未找到,当前第4次寻找
18-07-06 17:29:20 element.py{funcName:trywait_assert_xpath}[line:236] INFO 等待断言:   //span[text()='商户管理平台']:元素未找到,当前第5次寻找
18-07-06 17:29:21 element.py{funcName:openurl}[line:42] INFO 打开网页：http://192.168.1.190/mayi-Backstage/#/login
18-07-06 17:29:21 element.py{funcName:name}[line:94] INFO Name 元素定位：username
18-07-06 17:29:21 element.py{funcName:name}[line:94] INFO Name 元素定位：username
18-07-06 17:29:21 element.py{funcName:name}[line:94] INFO Name 元素定位：username
18-07-06 17:29:21 element.py{funcName:name}[line:94] INFO Name 元素定位：password
18-07-06 17:29:21 element.py{funcName:name}[line:94] INFO Name 元素定位：password
18-07-06 17:29:21 element.py{funcName:name}[line:94] INFO Name 元素定位：password
18-07-06 17:29:21 element.py{funcName:name}[line:94] INFO Name 元素定位：username
18-07-06 17:29:21 element.py{funcName:name}[line:94] INFO Name 元素定位：password
18-07-06 17:29:21 element.py{funcName:css}[line:112] INFO Css 元素定位：.login-button
18-07-06 17:29:21 element.py{funcName:trywait_assert_xpath}[line:236] INFO 等待断言:   //span[text()='商户管理平台']:元素未找到,当前第1次寻找
18-07-06 17:29:22 element.py{funcName:trywait_assert_xpath}[line:236] INFO 等待断言:   //span[text()='商户管理平台']:元素未找到,当前第2次寻找
18-07-06 17:29:22 element.py{funcName:trywait_assert_xpath}[line:236] INFO 等待断言:   //span[text()='商户管理平台']:元素未找到,当前第3次寻找
18-07-06 17:29:23 element.py{funcName:trywait_assert_xpath}[line:236] INFO 等待断言:   //span[text()='商户管理平台']:元素未找到,当前第4次寻找
18-07-06 17:29:23 element.py{funcName:trywait_assert_xpath}[line:236] INFO 等待断言:   //span[text()='商户管理平台']:元素未找到,当前第5次寻找
18-07-06 17:29:24 element.py{funcName:openurl}[line:42] INFO 打开网页：http://192.168.1.190/mayi-Backstage/#/login
18-07-06 17:29:24 element.py{funcName:name}[line:94] INFO Name 元素定位：username
18-07-06 17:29:24 element.py{funcName:name}[line:94] INFO Name 元素定位：username
18-07-06 17:29:24 element.py{funcName:name}[line:94] INFO Name 元素定位：username
18-07-06 17:29:24 element.py{funcName:name}[line:94] INFO Name 元素定位：password
18-07-06 17:29:24 element.py{funcName:name}[line:94] INFO Name 元素定位：password
18-07-06 17:29:24 element.py{funcName:name}[line:94] INFO Name 元素定位：password
18-07-06 17:29:24 element.py{funcName:name}[line:94] INFO Name 元素定位：username
18-07-06 17:29:24 element.py{funcName:name}[line:94] INFO Name 元素定位：password
18-07-06 17:29:24 element.py{funcName:css}[line:112] INFO Css 元素定位：.login-button
18-07-06 17:29:24 element.py{funcName:trywait_assert_xpath}[line:236] INFO 等待断言:   //span[text()='商户管理平台']:元素未找到,当前第1次寻找
18-07-06 17:29:25 element.py{funcName:openurl}[line:42] INFO 打开网页：http://192.168.1.190/mayi-Backstage/#/login
18-07-06 17:29:25 element.py{funcName:name}[line:94] INFO Name 元素定位：username
18-07-06 17:29:25 element.py{funcName:name}[line:94] INFO Name 元素定位：username
18-07-06 17:29:25 element.py{funcName:name}[line:94] INFO Name 元素定位：username
18-07-06 17:29:25 element.py{funcName:name}[line:94] INFO Name 元素定位：password
18-07-06 17:29:25 element.py{funcName:name}[line:94] INFO Name 元素定位：password
18-07-06 17:29:25 element.py{funcName:name}[line:94] INFO Name 元素定位：password
18-07-06 17:29:25 element.py{funcName:name}[line:94] INFO Name 元素定位：username
18-07-06 17:29:25 element.py{funcName:name}[line:94] INFO Name 元素定位：password
18-07-06 17:29:25 element.py{funcName:css}[line:112] INFO Css 元素定位：.login-button
18-07-06 17:29:25 element.py{funcName:trywait_assert_xpath}[line:236] INFO 等待断言:   //span[text()='商户管理平台']:元素未找到,当前第1次寻找
18-07-06 17:29:29 element.py{funcName:windowMax}[line:55] INFO 浏览器最大化
18-07-06 17:29:31 element.py{funcName:openurl}[line:42] INFO 打开网页：http://192.168.1.190/mayi-Backstage/#/login
18-07-06 17:29:33 element.py{funcName:windowMax}[line:55] INFO 浏览器最大化
18-07-06 17:29:33 element.py{funcName:name}[line:94] INFO Name 元素定位：username
18-07-06 17:29:34 element.py{funcName:name}[line:94] INFO Name 元素定位：password
18-07-06 17:29:34 element.py{funcName:name}[line:94] INFO Name 元素定位：username
18-07-06 17:29:34 element.py{funcName:name}[line:94] INFO Name 元素定位：password
18-07-06 17:29:34 element.py{funcName:css}[line:112] INFO Css 元素定位：.login-button
18-07-06 17:29:34 element.py{funcName:trywait_assert_xpath}[line:236] INFO 等待断言:   //span[text()='商户管理平台']:元素未找到,当前第1次寻找
18-07-06 17:29:36 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：//span[contains(text(),'财务管理')]
18-07-06 17:29:37 element.py{funcName:text}[line:118] INFO Text 元素定位：人工存提
18-07-06 17:29:38 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：//span[contains(text(),'所有用户')]
18-07-06 17:29:39 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：//span[contains(text(),'可提现余额')]
18-07-06 17:29:39 element.py{funcName:id}[line:106] INFO Id 元素定位：amount
18-07-06 17:29:40 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：html/body/div[1]/div/div/div[2]/div[2]/div/div/div[2]/div/div/div/div[3]/button
18-07-06 17:29:40 element.py{funcName:trywait_assert_xpath}[line:236] INFO 等待断言:   //span[contains(text(),'提交成功')]:元素未找到,当前第1次寻找
18-07-06 17:29:41 element.py{funcName:trywait_assert_xpath}[line:236] INFO 等待断言:   //span[contains(text(),'提交成功')]:元素未找到,当前第2次寻找
18-07-06 17:29:41 element.py{funcName:trywait_assert_xpath}[line:236] INFO 等待断言:   //span[contains(text(),'提交成功')]:元素未找到,当前第3次寻找
18-07-06 17:29:43 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：//span[contains(text(),'指定用户')]
18-07-06 17:29:43 element.py{funcName:css}[line:112] INFO Css 元素定位：.up-btn
18-07-06 17:29:56 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：//span[contains(text(),'可提现余额')]
18-07-06 17:29:56 element.py{funcName:id}[line:106] INFO Id 元素定位：amount
18-07-06 17:29:57 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：html/body/div[1]/div/div/div[2]/div[2]/div/div/div[2]/div/div/div/div[3]/button
18-07-06 17:29:57 element.py{funcName:trywait_assert_xpath}[line:236] INFO 等待断言:   //span[contains(text(),'提交成功')]:元素未找到,当前第1次寻找
18-07-06 17:29:59 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：//span[contains(text(),'用户等级')]
18-07-06 17:30:00 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：//span[contains(text(),'黄金VIP')]
18-07-06 17:30:01 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：//span[contains(text(),'可提现余额')]
18-07-06 17:30:01 element.py{funcName:id}[line:106] INFO Id 元素定位：amount
18-07-06 17:30:02 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：html/body/div[1]/div/div/div[2]/div[2]/div/div/div[2]/div/div/div/div[3]/button
18-07-06 17:30:02 element.py{funcName:trywait_assert_xpath}[line:236] INFO 等待断言:   //span[contains(text(),'提交成功')]:元素未找到,当前第1次寻找
18-07-06 17:30:04 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：//span[contains(text(),'所有用户')]
18-07-06 17:30:05 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：//span[contains(text(),'彩金')]
18-07-06 17:30:05 element.py{funcName:id}[line:106] INFO Id 元素定位：amount
18-07-06 17:30:06 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：html/body/div[1]/div/div/div[2]/div[2]/div/div/div[2]/div/div/div/div[3]/button
18-07-06 17:30:06 element.py{funcName:trywait_assert_xpath}[line:236] INFO 等待断言:   //span[contains(text(),'提交成功')]:元素未找到,当前第1次寻找
18-07-06 17:30:06 element.py{funcName:trywait_assert_xpath}[line:236] INFO 等待断言:   //span[contains(text(),'提交成功')]:元素未找到,当前第2次寻找
18-07-06 17:30:07 element.py{funcName:trywait_assert_xpath}[line:236] INFO 等待断言:   //span[contains(text(),'提交成功')]:元素未找到,当前第3次寻找
18-07-06 17:30:10 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：//span[contains(text(),'指定用户')]
18-07-06 17:30:10 element.py{funcName:css}[line:112] INFO Css 元素定位：.up-btn
18-07-06 17:30:22 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：//span[contains(text(),'彩金')]
18-07-06 17:30:22 element.py{funcName:id}[line:106] INFO Id 元素定位：amount
18-07-06 17:30:23 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：html/body/div[1]/div/div/div[2]/div[2]/div/div/div[2]/div/div/div/div[3]/button
18-07-06 17:30:23 element.py{funcName:trywait_assert_xpath}[line:236] INFO 等待断言:   //span[contains(text(),'提交成功')]:元素未找到,当前第1次寻找
18-07-06 17:30:25 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：//span[contains(text(),'用户等级')]
18-07-06 17:30:26 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：//span[contains(text(),'黄金VIP')]
18-07-06 17:30:27 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：//span[contains(text(),'彩金')]
18-07-06 17:30:27 element.py{funcName:id}[line:106] INFO Id 元素定位：amount
18-07-06 17:30:28 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：html/body/div[1]/div/div/div[2]/div[2]/div/div/div[2]/div/div/div/div[3]/button
18-07-06 17:30:28 element.py{funcName:trywait_assert_xpath}[line:236] INFO 等待断言:   //span[contains(text(),'提交成功')]:元素未找到,当前第1次寻找
18-07-06 17:30:30 element.py{funcName:css}[line:112] INFO Css 元素定位：.check-li li:nth-of-type(2)
18-07-06 17:30:31 element.py{funcName:text}[line:118] INFO Text 元素定位：人工存提
18-07-06 17:30:32 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：//span[contains(text(),'所有用户')]
18-07-06 17:30:33 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：//span[contains(text(),'可提现余额')]
18-07-06 17:30:33 element.py{funcName:id}[line:106] INFO Id 元素定位：amount
18-07-06 17:30:34 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：html/body/div[1]/div/div/div[2]/div[2]/div/div/div[2]/div/div/div/div[3]/button
18-07-06 17:30:34 element.py{funcName:trywait_assert_xpath}[line:236] INFO 等待断言:   //span[contains(text(),'提交成功')]:元素未找到,当前第1次寻找
18-07-06 17:30:35 element.py{funcName:trywait_assert_xpath}[line:236] INFO 等待断言:   //span[contains(text(),'提交成功')]:元素未找到,当前第2次寻找
18-07-06 17:30:35 element.py{funcName:trywait_assert_xpath}[line:236] INFO 等待断言:   //span[contains(text(),'提交成功')]:元素未找到,当前第3次寻找
18-07-06 17:30:37 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：//span[contains(text(),'指定用户')]
18-07-06 17:30:37 element.py{funcName:css}[line:112] INFO Css 元素定位：.up-btn
18-07-06 17:30:49 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：//span[contains(text(),'可提现余额')]
18-07-06 17:30:49 element.py{funcName:id}[line:106] INFO Id 元素定位：amount
18-07-06 17:30:50 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：html/body/div[1]/div/div/div[2]/div[2]/div/div/div[2]/div/div/div/div[3]/button
18-07-06 17:30:50 element.py{funcName:trywait_assert_xpath}[line:236] INFO 等待断言:   //span[contains(text(),'提交成功')]:元素未找到,当前第1次寻找
18-07-06 17:30:52 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：//span[contains(text(),'用户等级')]
18-07-06 17:30:53 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：//span[contains(text(),'黄金VIP')]
18-07-06 17:30:54 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：//span[contains(text(),'可提现余额')]
18-07-06 17:30:54 element.py{funcName:id}[line:106] INFO Id 元素定位：amount
18-07-06 17:30:55 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：html/body/div[1]/div/div/div[2]/div[2]/div/div/div[2]/div/div/div/div[3]/button
18-07-06 17:30:55 element.py{funcName:trywait_assert_xpath}[line:236] INFO 等待断言:   //span[contains(text(),'提交成功')]:元素未找到,当前第1次寻找
18-07-06 17:30:57 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：//span[contains(text(),'所有用户')]
18-07-06 17:30:58 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：//span[contains(text(),'彩金')]
18-07-06 17:30:58 element.py{funcName:id}[line:106] INFO Id 元素定位：amount
18-07-06 17:30:59 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：html/body/div[1]/div/div/div[2]/div[2]/div/div/div[2]/div/div/div/div[3]/button
18-07-06 17:30:59 element.py{funcName:trywait_assert_xpath}[line:236] INFO 等待断言:   //span[contains(text(),'提交成功')]:元素未找到,当前第1次寻找
18-07-06 17:31:00 element.py{funcName:trywait_assert_xpath}[line:236] INFO 等待断言:   //span[contains(text(),'提交成功')]:元素未找到,当前第2次寻找
18-07-06 17:31:00 element.py{funcName:trywait_assert_xpath}[line:236] INFO 等待断言:   //span[contains(text(),'提交成功')]:元素未找到,当前第3次寻找
18-07-06 17:31:02 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：//span[contains(text(),'指定用户')]
18-07-06 17:31:02 element.py{funcName:css}[line:112] INFO Css 元素定位：.up-btn
18-07-06 17:31:14 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：//span[contains(text(),'彩金')]
18-07-06 17:31:14 element.py{funcName:id}[line:106] INFO Id 元素定位：amount
18-07-06 17:31:15 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：html/body/div[1]/div/div/div[2]/div[2]/div/div/div[2]/div/div/div/div[3]/button
18-07-06 17:31:15 element.py{funcName:trywait_assert_xpath}[line:236] INFO 等待断言:   //span[contains(text(),'提交成功')]:元素未找到,当前第1次寻找
18-07-06 17:31:17 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：//span[contains(text(),'用户等级')]
18-07-06 17:31:18 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：//span[contains(text(),'黄金VIP')]
18-07-06 17:31:19 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：//span[contains(text(),'彩金')]
18-07-06 17:31:19 element.py{funcName:id}[line:106] INFO Id 元素定位：amount
18-07-06 17:31:20 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：html/body/div[1]/div/div/div[2]/div[2]/div/div/div[2]/div/div/div/div[3]/button
18-07-06 17:31:20 element.py{funcName:trywait_assert_xpath}[line:236] INFO 等待断言:   //span[contains(text(),'提交成功')]:元素未找到,当前第1次寻找
18-07-06 17:31:22 element.py{funcName:css}[line:112] INFO Css 元素定位：.check-li li:nth-of-type(3)
18-07-06 17:31:23 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：//span[contains(text(),'所有用户')]
18-07-06 17:31:24 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：//span[contains(text(),'可提现余额')]
18-07-06 17:31:24 element.py{funcName:id}[line:106] INFO Id 元素定位：amount
18-07-06 17:31:25 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：html/body/div[1]/div/div/div[2]/div[2]/div/div/div[2]/div/div/div/div[3]/button
18-07-06 17:31:25 element.py{funcName:trywait_assert_xpath}[line:236] INFO 等待断言:   //span[contains(text(),'提交成功')]:元素未找到,当前第1次寻找
18-07-06 17:31:26 element.py{funcName:trywait_assert_xpath}[line:236] INFO 等待断言:   //span[contains(text(),'提交成功')]:元素未找到,当前第2次寻找
18-07-06 17:31:26 element.py{funcName:trywait_assert_xpath}[line:236] INFO 等待断言:   //span[contains(text(),'提交成功')]:元素未找到,当前第3次寻找
18-07-06 17:31:28 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：//span[contains(text(),'指定用户')]
18-07-06 17:31:28 element.py{funcName:css}[line:112] INFO Css 元素定位：.up-btn
18-07-06 17:31:40 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：//span[contains(text(),'可提现余额')]
18-07-06 17:31:40 element.py{funcName:id}[line:106] INFO Id 元素定位：amount
18-07-06 17:31:41 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：html/body/div[1]/div/div/div[2]/div[2]/div/div/div[2]/div/div/div/div[3]/button
18-07-06 17:31:41 element.py{funcName:trywait_assert_xpath}[line:236] INFO 等待断言:   //span[contains(text(),'提交成功')]:元素未找到,当前第1次寻找
18-07-06 17:31:43 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：//span[contains(text(),'用户等级')]
18-07-06 17:31:44 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：//span[contains(text(),'黄金VIP')]
18-07-06 17:31:45 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：//span[contains(text(),'可提现余额')]
18-07-06 17:31:45 element.py{funcName:id}[line:106] INFO Id 元素定位：amount
18-07-06 17:31:46 element.py{funcName:xpath}[line:124] INFO Xpath 元素定位：html/body/div[1]/div/div/div[2]/div[2]/div/div/div[2]/div/div/div/div[3]/button
